Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
10, Eco3036, 44627, 9284.09, 243.3, 137.2, 0.0
10, Eco3064, 49056, 11226.88, 287.2, 163.7, 0.0
10, Eco3072, 78331, 11575.94, 294.1, 171.5, 0.0
10, Eco3078, 18625, 11824.30, 302.1, 168.8, 0.0
10, Eco3083, 29143, 11838.64, 306.7, 172.7, 0.0
10, Eco3090, 21037, 12105.94, 316.6, 176.0, 0.0
10, Eco3102, 15890, 12118.17, 320.6, 175.4, 0.0
10, Eco3133, 13632, 13115.21, 354.1, 191.7, 0.0
10, Eco3226, 16171, 14994.72, 449.2, 242.8, 0.0
10, Eco3441, 19879, 17777.15, 560.2, 298.0, 0.0
10, Eco4036, 172, 7586.30, 224.4, 127.5, 0.0
10, Eco4064, 5858, 9966.35, 288.5, 175.6, 0.0
10, Eco4072, 1440, 10581.52, 290.9, 164.0, 0.0
10, Eco4078, 8585, 11166.33, 289.7, 161.6, 0.0
10, Eco4083, 5379, 11336.92, 293.7, 166.2, 0.0
10, Eco4090, 8814, 11970.39, 299.9, 161.5, 0.0
10, Eco4102, 1170, 12661.02, 311.8, 170.4, 0.0
10, Eco4133, 1827, 13791.46, 327.5, 176.5, 0.0
10, Eco4226, 1350, 15054.61, 426.1, 238.9, 0.0
10, Eco4441, 1535, 18913.48, 548.5, 317.4, 0.0
10, Eco5036, 5365, 8679.48, 227.5, 126.1, 0.0
10, Eco5064, 17414, 10489.29, 277.1, 168.1, 0.0
10, Eco5072, 22086, 11100.00, 277.9, 159.0, 0.0
10, Eco5078, 5818, 10984.11, 287.7, 158.3, 0.0
10, Eco5083, 16741, 11481.51, 295.3, 169.8, 0.0
10, Eco5090, 9068, 11609.24, 301.1, 166.0, 0.0
10, Eco5102, 6144, 11776.23, 311.2, 172.3, 0.0
10, Eco5133, 6362, 12594.69, 346.5, 194.2, 0.0
10, Eco5226, 9544, 14789.30, 434.0, 235.8, 0.0
10, Eco5441, 12230, 17772.26, 535.1, 290.1, 0.0
10, Eco6036, 1953, 8192.68, 227.5, 127.2, 0.0
10, Eco6064, 19530, 9402.10, 288.8, 188.4, 0.0
10, Eco6072, 3503, 10463.08, 286.5, 166.7, 0.0
10, Eco6078, 14236, 10937.88, 287.7, 163.5, 0.0
10, Eco6083, 15891, 11317.68, 289.2, 164.4, 0.0
10, Eco6090, 11750, 10852.17, 304.2, 179.8, 0.0
10, Eco6102, 3467, 12194.11, 301.2, 163.0, 0.0
10, Eco6133, 3842, 12708.82, 333.1, 185.5, 0.0
10, Eco6226, 3656, 16061.02, 458.1, 273.3, 0.0
10, Eco6441, 4316, 18225.27, 542.7, 313.8, 0.0
10, Eco7036, 1102, 8562.04, 234.6, 122.8, 0.0
10, Eco7064, 1986, 9515.18, 287.2, 168.9, 0.0
10, Eco7072, 753, 10385.55, 303.0, 168.1, 0.0
10, Eco7078, 1858, 10481.21, 305.1, 167.8, 0.0
10, Eco7083, 5910, 10599.48, 313.7, 182.1, 0.0
10, Eco7090, 3331, 11060.94, 324.0, 179.2, 0.0
10, Eco7102, 1901, 11198.87, 332.3, 184.5, 0.0
10, Eco7133, 630, 11892.51, 370.2, 200.9, 0.0
10, Eco7226, 2045, 13825.54, 445.8, 241.9, 0.0
10, Eco7441, 4476, 17866.12, 548.3, 316.4, 0.0
10, Eco8036, 17977, 8526.15, 241.1, 168.3, 0.0
10, Eco8064, 10918, 10506.18, 292.6, 196.2, 0.0
10, Eco8072, 8063, 10722.45, 305.6, 197.3, 0.0
10, Eco8078, 13638, 11526.04, 312.6, 187.7, 0.0
10, Eco8083, 7632, 11460.22, 316.0, 186.6, 0.0
10, Eco8090, 6986, 11673.21, 316.7, 181.7, 0.0
10, Eco8102, 26798, 12464.06, 341.8, 192.1, 0.0
10, Eco8133, 23312, 13415.71, 377.4, 214.4, 0.0
10, Eco8226, 21104, 15692.90, 471.9, 272.1, 0.0
10, Eco8441, 14858, 18755.20, 547.1, 318.8, 0.0
10, Eco9036, 1765, 8625.55, 235.7, 136.1, 0.0
10, Eco9064, 1412, 10259.05, 290.3, 164.0, 0.0
10, Eco9072, 987, 11926.37, 304.4, 164.2, 0.0
10, Eco9078, 1527, 10927.79, 301.4, 169.9, 0.0
10, Eco9083, 1367, 11426.64, 308.6, 183.2, 0.0
10, Eco9090, 502, 11684.23, 347.0, 194.6, 0.0
10, Eco9102, 3213, 12874.68, 343.3, 191.9, 0.0
10, Eco9133, 4533, 13693.61, 375.1, 209.1, 0.0
10, Eco9226, 1082, 15956.54, 474.7, 277.4, 0.0
10, Eco9441, 1896, 16586.36, 483.2, 287.6, 0.0
15, Eco1036, 22976, 8936.23, 238.8, 145.5, 0.0
15, Eco1064, 31400, 10899.31, 304.8, 189.7, 0.0
15, Eco1072, 24468, 11243.42, 317.3, 195.1, 0.0
15, Eco1078, 43371, 11928.38, 321.5, 186.6, 0.0
15, Eco1083, 29065, 12102.68, 325.3, 184.2, 0.0
15, Eco1090, 17774, 12472.19, 340.4, 193.6, 0.0
15, Eco1102, 28203, 13108.89, 345.8, 192.5, 0.0
15, Eco1133, 32205, 13980.17, 380.8, 210.1, 0.0
15, Eco1226, 23275, 16669.45, 475.7, 272.3, 0.0
15, Eco1441, 19294, 19629.21, 556.4, 326.7, 0.0
15, Eco2036, 20223, 9375.09, 242.5, 142.4, 0.0
15, Eco2064, 44285, 11200.10, 308.7, 189.9, 0.0
15, Eco2072, 19716, 11925.09, 318.4, 184.4, 0.0
15, Eco2078, 29673, 12314.24, 326.0, 188.4, 0.0
15, Eco2083, 40707, 12800.37, 325.2, 185.2, 0.0
15, Eco2090, 19188, 12667.44, 335.9, 194.6, 0.0
15, Eco2102, 26949, 13993.93, 342.0, 184.2, 0.0
15, Eco2133, 29721, 14576.34, 378.2, 207.3, 0.0
15, Eco2226, 18597, 17013.28, 484.8, 283.7, 0.0
15, Eco2441, 21704, 20085.55, 568.3, 335.0, 0.0
15, Eco3036, 44627, 10353.94, 271.2, 151.4, 0.0
15, Eco3064, 49056, 12597.07, 329.8, 182.0, 0.0
15, Eco3072, 78331, 13032.57, 340.3, 190.3, 0.0
15, Eco3078, 18625, 13363.20, 351.1, 189.6, 0.0
15, Eco3083, 29143, 13342.17, 356.0, 193.9, 0.0
15, Eco3090, 21037, 13654.01, 366.7, 197.9, 0.0
15, Eco3102, 15890, 13746.71, 370.4, 197.1, 0.0
15, Eco3133, 13632, 14935.04, 408.2, 215.8, 0.0
15, Eco3226, 16171, 16936.93, 492.2, 264.7, 0.0
15, Eco3441, 19879, 20023.87, 593.6, 327.5, 0.0
15, Eco4036, 172, 8543.84, 233.8, 135.3, 0.0
15, Eco4064, 5858, 11357.06, 313.2, 186.6, 0.0
15, Eco4072, 1440, 12132.24, 316.6, 174.8, 0.0
15, Eco4078, 8585, 12750.76, 316.6, 172.2, 0.0
15, Eco4083, 5379, 12893.95, 324.9, 178.3, 0.0
15, Eco4090, 8814, 13469.73, 324.2, 171.6, 0.0
15, Eco4102, 1170, 14371.83, 335.2, 178.2, 0.0
15, Eco4133, 1827, 15668.19, 358.8, 187.8, 0.0
15, Eco4226, 1350, 17082.78, 462.6, 253.5, 0.0
15, Eco4441, 1535, 20979.39, 576.6, 341.7, 0.0
15, Eco5036, 5365, 9589.41, 239.2, 133.7, 0.0
15, Eco5064, 17414, 11785.54, 307.0, 180.4, 0.0
15, Eco5072, 22086, 12375.99, 308.7, 171.5, 0.0
15, Eco5078, 5818, 12379.72, 322.3, 172.7, 0.0
15, Eco5083, 16741, 12961.99, 332.0, 185.0, 0.0
15, Eco5090, 9068, 12917.02, 332.3, 179.6, 0.0
15, Eco5102, 6144, 13346.02, 352.6, 189.2, 0.0
15, Eco5133, 6362, 14290.30, 388.0, 211.8, 0.0
15, Eco5226, 9544, 16774.48, 467.8, 252.7, 0.0
15, Eco5441, 12230, 19846.05, 561.2, 313.8, 0.0
15, Eco6036, 1953, 9051.50, 236.0, 134.9, 0.0
15, Eco6064, 19530, 10624.82, 311.8, 200.8, 0.0
15, Eco6072, 3503, 11697.82, 308.2, 177.0, 0.0
15, Eco6078, 14236, 12278.95, 310.5, 173.5, 0.0
15, Eco6083, 15891, 12789.32, 314.8, 175.4, 0.0
15, Eco6090, 11750, 12137.75, 331.4, 192.4, 0.0
15, Eco6102, 3467, 13881.53, 326.4, 173.0, 0.0
15, Eco6133, 3842, 14415.12, 363.4, 197.2, 0.0
15, Eco6226, 3656, 17470.74, 481.8, 286.3, 0.0
15, Eco6441, 4316, 19524.08, 561.1, 339.6, 0.0
15, Eco7036, 1102, 9703.89, 249.2, 133.8, 0.0
15, Eco7064, 1986, 10688.09, 301.5, 179.2, 0.0
15, Eco7072, 753, 11778.78, 324.6, 179.9, 0.0
15, Eco7078, 1858, 11676.74, 323.8, 179.1, 0.0
15, Eco7083, 5910, 11727.02, 332.3, 193.5, 0.0
15, Eco7090, 3331, 12401.76, 346.9, 193.0, 0.0
15, Eco7102, 1901, 12130.88, 344.4, 194.8, 0.0
15, Eco7133, 630, 13632.30, 399.4, 216.1, 0.0
15, Eco7226, 2045, 15654.51, 471.3, 256.0, 0.0
15, Eco7441, 4476, 19152.68, 573.8, 344.7, 0.0
15, Eco8036, 17977, 9352.70, 254.2, 173.7, 0.0
15, Eco8064, 10918, 11605.07, 314.2, 206.6, 0.0
15, Eco8072, 8063, 11842.52, 329.4, 209.7, 0.0
15, Eco8078, 13638, 12936.41, 342.2, 203.1, 0.0
15, Eco8083, 7632, 12789.29, 346.0, 202.0, 0.0
15, Eco8090, 6986, 12840.53, 340.5, 194.5, 0.0
15, Eco8102, 26798, 13966.34, 372.6, 209.0, 0.0
15, Eco8133, 23312, 15103.86, 411.4, 232.7, 0.0
15, Eco8226, 21104, 17689.46, 504.2, 290.0, 0.0
15, Eco8441, 14858, 20405.07, 576.9, 348.3, 0.0
15, Eco9036, 1765, 9906.22, 260.0, 145.5, 0.0
15, Eco9064, 1412, 11479.69, 310.8, 174.1, 0.0
15, Eco9072, 987, 13280.65, 323.8, 175.1, 0.0
15, Eco9078, 1527, 12132.59, 325.7, 178.3, 0.0
15, Eco9083, 1367, 12645.41, 339.3, 191.1, 0.0
15, Eco9090, 502, 13192.28, 374.5, 209.7, 0.0
15, Eco9102, 3213, 14617.41, 374.9, 207.2, 0.0
15, Eco9133, 4533, 15629.05, 411.0, 225.8, 0.0
15, Eco9226, 1082, 17861.55, 513.5, 293.9, 0.0
15, Eco9441, 1896, 18630.22, 553.3, 313.6, 0.0
20, Eco1036, 22976, 9670.30, 221.3, 134.6, 0.0
20, Eco1064, 31400, 11980.18, 289.7, 176.8, 0.0
20, Eco1072, 24468, 12292.26, 297.0, 180.4, 0.0
20, Eco1078, 43371, 13061.33, 302.2, 172.7, 0.0
20, Eco1083, 29065, 13257.11, 304.1, 170.4, 0.0
20, Eco1090, 17774, 13644.44, 318.4, 178.6, 0.0
20, Eco1102, 28203, 14315.21, 318.9, 177.1, 0.0
20, Eco1133, 32205, 15326.06, 349.4, 193.3, 0.0
20, Eco1226, 23275, 18053.28, 426.0, 245.7, 0.0
20, Eco1441, 19294, 20823.42, 488.5, 297.8, 0.0
20, Eco2036, 20223, 10296.25, 226.1, 131.7, 0.0
20, Eco2064, 44285, 12369.59, 292.1, 176.9, 0.0
20, Eco2072, 19716, 13105.00, 296.5, 170.1, 0.0
20, Eco2078, 29673, 13544.40, 303.6, 173.8, 0.0
20, Eco2083, 40707, 14089.77, 300.2, 170.9, 0.0
20, Eco2090, 19188, 13855.67, 311.2, 179.2, 0.0
20, Eco2102, 26949, 15420.69, 312.3, 168.6, 0.0
20, Eco2133, 29721, 16058.98, 341.6, 189.4, 0.0
20, Eco2226, 18597, 18410.64, 433.5, 253.3, 0.0
20, Eco2441, 21704, 21431.67, 514.5, 308.2, 0.0
20, Eco3036, 44627, 11298.43, 253.0, 141.9, 0.0
20, Eco3064, 49056, 13835.79, 313.5, 173.0, 0.0
20, Eco3072, 78331, 14341.68, 322.4, 180.5, 0.0
20, Eco3078, 18625, 14776.16, 336.2, 181.0, 0.0
20, Eco3083, 29143, 14664.27, 340.6, 184.9, 0.0
20, Eco3090, 21037, 15083.60, 352.5, 188.8, 0.0
20, Eco3102, 15890, 15218.04, 357.5, 189.7, 0.0
20, Eco3133, 13632, 16545.37, 386.0, 205.8, 0.0
20, Eco3226, 16171, 18680.86, 457.3, 248.4, 0.0
20, Eco3441, 19879, 21898.35, 553.9, 314.6, 0.0
20, Eco4036, 172, 9587.51, 231.3, 128.6, 0.0
20, Eco4064, 5858, 12499.90, 298.7, 176.2, 0.0
20, Eco4072, 1440, 13550.07, 294.9, 163.2, 0.0
20, Eco4078, 8585, 14196.13, 298.0, 161.0, 0.0
20, Eco4083, 5379, 14185.61, 303.1, 166.4, 0.0
20, Eco4090, 8814, 14928.53, 305.0, 160.4, 0.0
20, Eco4102, 1170, 15954.08, 293.9, 157.7, 0.0
20, Eco4133, 1827, 17313.37, 316.8, 170.2, 0.0
20, Eco4226, 1350, 18800.41, 415.9, 232.3, 0.0
20, Eco4441, 1535, 22698.32, 518.3, 315.0, 0.0
20, Eco5036, 5365, 10499.46, 225.4, 125.1, 0.0
20, Eco5064, 17414, 12900.28, 291.6, 171.3, 0.0
20, Eco5072, 22086, 13426.17, 289.2, 161.8, 0.0
20, Eco5078, 5818, 13705.88, 307.9, 164.1, 0.0
20, Eco5083, 16741, 14295.95, 316.6, 176.0, 0.0
20, Eco5090, 9068, 14243.95, 316.9, 169.9, 0.0
20, Eco5102, 6144, 14820.47, 337.2, 180.9, 0.0
20, Eco5133, 6362, 15828.20, 366.4, 201.7, 0.0
20, Eco5226, 9544, 18428.18, 429.2, 235.2, 0.0
20, Eco5441, 12230, 21649.21, 523.0, 300.2, 0.0
20, Eco6036, 1953, 10061.91, 225.5, 126.3, 0.0
20, Eco6064, 19530, 11740.06, 297.6, 187.0, 0.0
20, Eco6072, 3503, 12761.39, 288.4, 164.4, 0.0
20, Eco6078, 14236, 13527.38, 290.4, 160.7, 0.0
20, Eco6083, 15891, 14058.87, 290.5, 161.9, 0.0
20, Eco6090, 11750, 13247.05, 311.8, 178.9, 0.0
20, Eco6102, 3467, 15228.14, 295.7, 158.0, 0.0
20, Eco6133, 3842, 15867.44, 331.8, 181.3, 0.0
